Negative," وهابي تاج راسك يا اللي تاكل من وراك و اذا في الوهابية شئ مخالف لكتاب الله و سنة نبيه اذكره و لا تكون كالببغاء تردد خلف الناعقين لتثبت انك على الصراط و انت في هوة الخراب و طنت من طنوت سوريا
"
Negative,"هلأ كففت عن قسوتك..""
"
Negative,"انتم يا قطريه شن عارفكم السياسه انتم لاعندكم جيش ولا استراتجيه ثابته انتم عملاء امريكا يا خونه
"
Negative,"لا مو حلو
"
Negative,"لا هديله بالجزمة طبعا
"
Negative,"شنو السالفه يعني اتقارنون القران الكريم ويه نجوه كرم هاي العرمه لا الله اله الله
"
Negative,"بعئد
"
Negative,"اغرورقت عيناي بالدموع
"
Negative," وش فيك معصب !! خلاص بعطيك اللأيك الي جاني خخخ 
"
Negative," العرب مو بتاع هي الشغلات لاكن احنا فاشلين الله معطينا كل متطلبات التحظر والتطور لاكن احنا لازقين بهلتفاهات ونضن انو هي التحظر 
"
Negative,"﻿ حرام 
"
Negative," الله ينتقم منه حمزه منصور واعوانه حسبنا الله فيهم
"
Negative,"كلو حكي فاضي
"
Negative," مسوي انه مندهش
"
Negative,"مارح يتغير شي بعد 50 سنه رح نلاقي بالجرايد خالد النووي يطالب ابراهيم النووي بتأجيل مشروع المفاعل النووي لان في مشاريع اهم زي مياه سفيان الديسي وخط ابو يوسف للباص السريع ... عادي
"
Negative," الحروف عنده مزغوبه
"
Negative," شو هل الاهبل
"
Negative," برنامج فاشل جدا
"
Negative," نيله تنيلكم من وين جايبين هالحثانه 
"
Negative," الظاهر أنه 90% جايين يستهبلون عالحكام بس!!
"
Negative," مسخره والله
"
Negative,"﻿ ابو معيتق قطع اوتار العود وقال السلام عليكم 
"
Negative," يعني يجبون كم واحد يعطونهم فلوس ويجون يستهبلوا عندهم عشان يحركون البرنامج
"
Negative," اجل الاخير واضح انو بيمثل وتمثيلو خايس هو والخايسين ذولا
"
Negative," يعني عدولة اللي ابصر من وين جاي كيف وصل عشان تشوفة لجنة التحكيم مبين عليه مجنون و مش شايف اشي قدامة
"
Negative," هذا اللي بالنص من لجنة الحكم مفكر نفسو وديع الصافي و هو شقفة علاك 
"
Negative," تغني وهي متقرفة
"
Negative," هههه انا من ناحيتي هاظ الانسان الي قاعد بلنص اقرف واحد 
"
Negative,"مسخرة﻿
"
Negative," ليش معصب يا عدولة
"
Negative," الثاني رايح فيها
"
Negative,"وقعنا ولا ما وقعنا يللي بدهم يعملوه بيعملوه
"
Negative,"لا بقلو بيضه حكي فارط .. احنا الاردنيه ما حد بيطلع معنا براس ..
"
Negative,"﻿  يخرب الدلع
"
Negative,"﻿ اوووي شكد قااسي 
"
Negative,"مت عليهم حيطه هالانذال اصحاب الاجندات الخاصه الخارجيه العميله
"
Negative," عرب اغبياء
"
Negative," ي وجه الفطيره .. قبل تعيب الناس .. أنظر الى حإلك 
"
Negative,"حطمت كل احلامي البريئه
"
Negative,"عيب عليكوا تقارنوا وحدة زى دى بالمصحف الى هوا كلام ربنا
"
Negative,"مش طبيعي
"
Negative,"والله نوفي صح لسانك
"
Negative,"يع شوهاي الوساخة
"
Negative,"انخرس
"
Negative,"ما اقسى غربة الروح
"
Negative," المرأة تهان وتعامل كأداة جنسية تحت مسميات عديدة كالمسيار والمسفار والمصياف... إلخ وكلو بتمنو
"
Negative,"﻿ من جد سوبر أبقار
"
Negative,"اجل اسقاط حكومة طروانة
"
Negative,"﻿مهو اصلأ زي مشروع الباص السريع يلي استملكو عشانه شارع المحطة كاملا و لساتنة منسمع عنو ما شفنا
"
Negative,"لا للمفاعل داخل الأردن
"
Negative,"﻿الشعب الذي اختار نواب خرجين سجون و سوابق بستاهل اكثر من هيك مشان 50 دينار الله لا يرد هيك شعب
"
Negative,"﻿ صوتهآ بعيرَ ومصدقه حآلهآ 
"
Negative," الله يلعن الي علمكم التطور يا متخلفين يا رجعيين
"
Negative," هنا نجد اصحاب السوء يحضرون بقوة لان ها هولاء لم يحظروالى بعد تشجيع من اناس حولهم
"
Negative,"﻿الحكومة قاعدة بتخبص و رايحين يدمروا البلد الله ينتقم منهم
"
Negative,"﻿احنا ما بدنا اياه لانا ما منفهم المفاعل النووي فوق طاقتنا صعب علينا و بكرة بذكركم و سألوا الباص السريع الثقة معدومة... القمح فاسد المصفاه مش حسب المواصفات الخضار والفواكه مواد كيماوية شوارع مش مصانة حفر ومطبات ....الخ الافضل استغلال الطاقة الشمسية او الريح او الماء.. ليس هروب من التطور وانما الابتعاد عن الفشل الأكيد عبر التجارب .
"
Negative,"﻿كيف صرت كاتب يا زلمة ؟؟ انت كثير عليك حمار
"
Negative,"﻿الرفض القاطع للمشروع لانه بس يتم و يشتغل تمام رايح ينباع او يتم تاجيره و نصير نشتري وقود مخصب ويصير اغلى من الكهربا لانه للاسف ما فيه شي بعيد عن ايدي المفسدين و الاستغلاليين او يصير زي مشروع تسمين البقر ؛ينتجو الطاقه وتروح لاطراف خارجيهخالرج اطار حاجة العامه
"
Negative,"﻿اتقوا الله فينا بكفي رفع اسعار و الرواتب بالحضيض
"
Negative,"مؤامره معروفه ضد الشرفاء في هذا البلد
"
Negative," لانهم يمكن يكونو قاهرينك 
"
Negative,"اذا اليابان اكلت هوا من النووي كيف احنا
"
Negative," ما يستحون و هم جايين لو انا منهم اروح اقشر بصل 
"
Negative," ما اسخفك
"
Negative,"نحن نرفض المفاعل النووي
"
Negative,"﻿و الله و الله و الله يا نسور رح ننزل الشارع... وقف الموضوع قبل فوات الاوان
"
Negative,"﻿ قرفت انتحر عن الدرج 
"
Negative,"﻿ صرت عاءل أشك أب هل أمر صراحتن
"
Negative,"الله على الظالمين
"
Negative,"لإنه النووي ضرره علينا اكتر بكتير من فوائده 
"
Negative,"احسن من هيك رئيس وزراء ما في 
"
Negative,﻿لا دة ذكاء 
Negative,"ناشدتك الله ......
"
Negative,"بعرف بس مو حلو
"
Negative,"
"
Negative,"عليا النعمه ابدا لا هو ولا الخروف التاني
"
Negative,"﻿شو عاجبك فيها متلا ؟!لتكون سيارتكم 
"
Negative,"﻿مين هااي الي بصورة وئدامها كورس 
"
Negative," سمآإجةة تآإيمم
"
Negative," والشرهه على الاغبياء اللي معطينك لايك .. 
"
Negative,"مسكيييييييييين﻿
"
Negative," اننا نعيش في زمن بلا رحمه
"
Negative,"هيك بدهم الخونه اتباع ايران (الاخوان المفسدون).
"
Negative," ده سوسن خالص ينهار اسود 
"
Negative,"﻿ أنا لو مكان راغب أروح أنتحرر 
"
Negative," هذه مشكلة الذي يغني كثيراً في الحمام ويتصور انه اصبح مطرب
"
Negative," انت ما شفت النسخة الاوروبية والامريكية والماليزية من نفس البرنامج فيها بلاوي اكثر من كذا بس حنا العرب فينا عقدة النقص والتخلف
"
Negative,"﻿ حلوه عدوله احس انه يفطر حشيش 
"
Negative," الله يفضح امكم فضحتونا شو هالسخافه 
"
Negative," لجنه حكم ماعندها ذره احترام 
"
Negative,"اغبياء
"
Negative,"﻿ تقول داخله فيها ترله انحولت مع الاغنيه 
"
Negative," كنا نقول عاهات
"
Negative,"﻿ أصلا ابو وديع لو كان اجا كان خسر 
"
Negative," العجوز هذا والرجال إلي بجنبه بله وأغبياء وأنهم يثبطون الواحد
"
Negative,"وهاد اللي بخبص حكي ملوش معنا ابن مين هاد
"
Negative," قمة التخلف البشري الله يشفيهم
"
Negative," اقسم باللله ان العرب اكثر الشعوب تخلفاا
"
Negative," فعلا برنامج ساقط واللي بيتابعه أسقط منه..
"
Negative,"﻿ استخفف التحكيم
"
Negative,"الله لا يعطي العافيه ولا الصحه للاخوان المفلسين , الله لا يوفقهم ولا يجمعهم الاخونجيه هم وعيالهم على صحن طبيخ , الله يجعل السرطان يمشي بجسم الاخوان المفلسين مطايا وكلاب الفرس
"
Negative," صوتك وحش
"
Negative," قهروني حرام
"
Negative," اشي بقهر مش لا هل درجه
"
Negative," لا يعني ..الغبي يدري انه كاتب اسمها بالورقه..مايبيلها ذكاء ترى
"
Negative," قصدك اخر ما توصل اليه العقل البشري من تفاهات
"
Negative,"زنخة زيك
"
Negative,"﻿هاض بني ادم حقير
"
Negative,"عني كل يعلقو الا انا
"
Negative,"الوان مش حلوة
"
Negative,"يااخى عيب عليك لما تعمل مقارنه بين المصحف والحاجه دى وبعدين مين الملحد اللى انته تعرفه ده يا د يا نصر
"
Negative,"فقد عجزت الكلمات 
"
Negative,"ما أجمل من مثل هذا الحُب الصادق الشفا
"
Negative,"اللهم ارنا فيهم عجيب صنعك فانهم اذلو الشعوب
"
Negative,"﻿احنا ما بدنا اياه لانا ما منفهم المفاعل النووي فوق طاقتنا صعب علينا و بكرة بذكركم و سألوا الباص السريع الثقة معدومة ... القمح فاسد المصفاه مش حسب المواصفات الخضار والفواكه مواد كيماوية شوارع مش مصانة حفر ومطبات ....الخ الافضل استغلال الطاقة الشمسية او الريح او الماء.. ليس هروب من التطور وانما الابتعاد عن الفشل الأكيد عبر التجارب .
"
Negative,"اللهم ارفع ظغط فايز الطراونه
"
Negative," هاد برنامج وسوبر ستار بنامج شوف البريطان شو بعملو فعلن سوبر الهبل
"
Negative,"﻿و إذا فادنا بشي رح يكون في خسارة كبيرة بالاخر
"
Negative,"﻿أنا ضد النووي .و الأﺟﺪﻯ ﺑﺪﻭﻟﻪ كالأردن البحث عن مصادر للطاقه النظيفه .و خصوصا إننا نفتقر للماء . و الأجدى بنا أيضا أن نبحث عن سبل لحل مشكلة المياه بالمبالغ التي ستصرف على المفاعلات النوويه
"
Negative," اش التفاهه هاذي ......
"
Negative,"﻿سنبقى نذكر دولة الشهيد وصفي التل الذي كان رئيسا للوزراء و حبيبآ للفقراء
"
Negative,"﻿ عاهات وعهد الله عاهات ايه اللي خلاهم يغنو دول
"
Negative,"  احذفه لاني بجلس احش فيهم لمين اكفر
"
Negative,"والمصحف عاهاااااات
"
Negative,"﻿كنا نقول البلد حاميها حراميها و ماذا سنقول الأن مفتيها حراميها و الله الواحد تحير في هذه الامة التي اصبح الحليم فيها حيران 
"
Negative,"في خطبه وحده رفض شيخ إخواني النووي الاردني ، و مدح النووي الايراني
"
Negative,"﻿حسبي الله و نعم الوكيل في كل ظالم و مفتري و الله يعين الشعب
"
Positive,"الاولى من تغيير العالم تغيير النفس التى بداخلنا
"
Positive,"اللهم يا محول الاحوال حول حالى إن أحسن حال 
"
Positive,"استعينوا بالله يا مسلمين
"
Positive,"صحيح كل هالشغلة بس قرار وبظن كلنا قادرين نآخدة اذا استعنا وتوكلنا ع الله
"
Positive,"حلوه اوى الحمله دي وربنا يارب يكرمك وكل الي بيتبرعو
"
Positive,"لا استطيع اللهم ارزقنا العافية وشكر نعمتك
"
Positive,"انا اخدت قرار وبعدت عن معصيه لله وقدرت وربي وفقني
"
Positive,"بجد ربنا يبارك فى كلماتك بتوصل والله
"
Positive,"صباح الخيرات والعبادات
"
Positive,"يسعد اوقاتك 
"
Positive,"﻿لك كلك ذوق و حكمه
"
Positive,"شبابنا زي الوردة بس بدهم حدا يدعمهم
"
Positive,"اللهم كن مع اخواننا في سوريا 
"
Positive,"الله يصبحك برضاه
"
Positive,"تمام
"
Positive,"﻿اي و الله صحيح أهم شي الانسان كرامته
"
Positive,"عنجد الكذب اكبر ورطه
"
Positive,"تماما .اللهم لا تحرمنا الصدق في الكلام
"
Positive,"﻿يا رب يا خير الرازقين ارزق أهل سوريا و جميع المسلمين النصر و الثبات و التقوى
"
Positive,"﻿اللهم حسننا و حسن اعمالنا ظاهرا و باطنا و لا تجعلنا نعمل الا ما يرضيك عنا برحمتك يا ارحم الراحمين
"
Positive,"﻿و نرجو لك دوام الخير و المحبة من الله و من الناس
"
Positive,"﻿طموح الانسان يدفه لتحقيق اهدافه يا رت شببنا ما يقولن فات الوقت و الله يوفق من يشاء
"
Positive,"﻿اللهم اني اسالك اخلاص النية و كرم الطوية
"
Positive,"﻿عيش زي ما بدك و ما ترد على حدا ابدا
"
Positive,"الكلام في البدايه بكون حلو لاكن من يبقي خير
"
Positive,"حماك الله من النكد
"
Positive,"شكرا دكتور فكلماتك لها بالغ الأثر في نفوسنا
"
Positive,"اسعد الله صباحكم علامتنا بالخيرات
"
Positive,"ومن احسن قولاممن دعاالي وعمل صالحاووقال انني من المسلمين، 
"
Positive,"لا تقنتوا من رحمه الله فهي وسعت كل شيء مهما عصينا فلنا رب كبير رحيم ورحمن
"
Positive,"اللهم إني اعود بك من الذنوب التي تزيل نعمتك وتحول عافيتك وتحبس رزقك وتعجل بغضبك
"
Positive,"يارب أنت المستعان فأعنا واهدنا يارب الكون أجمع استجب
"
Positive,"اللهم اهدنا لكل عمل يقربنا اللى حبك
"
Positive,"يارب كون معاي .وإنو من ترك شيئآ لله عوضه الله خيرآ منها في الدنيا قبل الآخره جربو وحتشوفوا بعينكم إللي حيحصل
"
Positive,"خت قرار كتير وبرجع تاني بحاول اتغير ومش عرفة
"
Positive,"﻿صباح الفل و الورد يا شيخ سلمان عطر الله صباحك بذكره و شكره و حسن عبادته
"
Positive,"الله عليك يا شيخ تحفة
"
Positive,"صدقت والله انت تريد وانا اريد والله يفعل ما يريد
"
Positive,"﻿يا جماعه دعواتكم لاهل سوريا فهم في اشد الحاجه لدعائنا لنرفع اكفنا لرب الكون ان يحميهم و يحمي كل امة محمد لا تنسوهم من دعائكم و المال الذي وهبكم الله فيا بني ادم يوما لك ويوما عليك و كما تدين تدان
"
Positive,"﻿كلام ما في جدل
"
Positive,"﻿انا بحب كل الناس و بتمنالهم الخير
"
Positive,"حلو الشخص يكون عنده هدف و يشتغل عليه لكن الدراسه شئ ضروري .. 
"
Positive,"﻿اللهم اني اسألك خشية في السر و العلن
"
Positive,"﻿المسلم الفطن النقي يتصرف بما يرضي الله في السر و العلن نسأل الله عز وجل ان نتبع كل ما يرضيه عنا
"
Positive,"اكرمك الله يا استاذي الفاضل 
"
Positive,"سبحانك ربي اني كنت من الضالمين
"
Positive,"أسوء شيء ان تكذب لأنك ستبدأ سلسلة لا نهاية لها من الأكاذيب و في النهاية ستكشف
"
Positive,"امشي عدل يحتار عدوك فيك
"
Positive,"﻿عين العقل و ربي
"
Positive,"يا رب استجب دعائنا وانصر اهلنا في سوريا
"
Positive,"﻿كرامتى اولى
"
Positive,"صباح القشطة
"
Positive,"الحب مش ذل
"
Positive,"﻿صباح الخير لك ياشيخ ... لكم كلماتك دائما تشعرني بالامان و السكينة و الرضي بما كتب الله 
"
Positive,"امتنا ما في زيها 
"
Positive,"صباح الخير والفل
"
Positive,"بتقول كلام دي الفل
"
Positive,"عجل يا الله
"
Positive,"اللهم لا تحرم احد من هذه النعمة
"
Positive,"والشكرلله والفضل لله على هذه النعمه التي انعم الله علينا بها وجعلنا من الماء كل شي حي
"
Positive,"من يتوكل على الله فهو حسبه
"
Positive,"نعم فالنجعل حب الله هو الغايه وربنايسامح كل تائب
"
Positive,"و الله أنا بقول كده م الصبح
"
Positive,"ان شاء الله هنكمل مشوار النجاح
"
Positive,"فعلا ده صحىح مثلا زى سماع الاغانى التى تلهى عن زكر الله لو تركتها لله ىملا الله قلبك بحبه ولاتشغل بالك الا بذكره
"
Positive,"صدقت
"
Positive,"اللهم أصلح شأنى
"
Positive,"والله هذا الى حصل معانا ومع ناس كثيرة بدل حب الحرام بحب الحلال يبدل الله كيانك
"
Positive,"يا الله كلامك بلسم
"
Positive,"لا ربنا يرحمنا برحمته
"
Positive,"اللهم إجعلنا منهم
"
Positive,"﻿و بلبل شادى بفنه
"
Positive,"الحمد لله ع السلامه 
"
Positive,"الحمد لله على الفهم
"
Positive,"لا تحزن ان الله معك
"
Positive,"الله اكبر ما احلاكم وما اشجعكم
"
Positive,"﻿صباح الإبتسامة مرسومة على محياك .. ربي اجعل حياتي و حياة أحبتي نور على نور
"
Positive,"الله ع الكلام الجميل
"
Positive,"ونعم.بالله أرحم الراحمين وأنيس المستوحشين
"
Positive,"عشان هيك قال النبي صلى الله عليه وسلم إن الكذب يهدي إلى الفجور...والفجور يهدي إلى النار
"
Positive,"الاهم نكون صادقين مع نفسنا لنكون صادقين مع الاخرين
"
Positive,"عمل السريرة هو العمل الخالص لله اللهم ارزقنا عمل السريرة
"
Positive,"﻿كنت أخادع الحيـاة لكي أعيش كما أريد .. لكن الحياة خدعتني و عشت كما هي تريد
"
Positive,"﻿صراحة الارادة و القناعة هيا الغنى الاكتفاء
"
Positive,"حلمي أن أكون مثل سوشي
"
Positive,"الهم اصلح بنات المسلمين
"
Positive,"ده عمله نادرة...الاخلاق ملهاش علاقه بالدين
"
Positive,"عن جد انتى ما شاء الله عليكى جزاكى الله كل خير
"
Positive,"﻿صباحات العقول اليقظة و الهمم الحيية المتوثبة 
"
Positive,"أحلى صباح من أحلى شيخ في العالم 
"
Positive,"دربي زدني ثقتا بك فانه لايخيب من وثق بك
"
Positive,"جزاك الله خيرا ياأستاذ مصطفى على ماتبثه في انفسنا ربنا يكثر من أمثالك
"
Positive,"﻿صباح مملوء بالخير لجميع المسلمين يا رب
"
Positive,"قول يا رب وخد قرار 
"
Positive,"قولى يارب .. ثم توكلى عليه انه نعم المولى و نعم الوكيل.و احتسبى عنده ما تظنين انك لا تقدرين عليه 
"
Positive,"اجمل حاجه في الحياه كلها اننا نرضي ربنا وبس مش كتير والله علي ربنا بالعكس ده ولا حاجه في نعمته علينا كفايه اننا مسلمين بس الحمد لله 
"
Positive,"﻿فالأول يصحح مساري و الثاني يزيد من أصراري
"
Positive,"شكرا لك
"
Positive,"وفقكم الله
"
Positive,"فعلا الله يجزيك كل الخير دكتور والله يثبتنا على ديننا
"
Positive,"﻿صباح الخير و النور و الأنوار 
"
Positive,"طيب انا عايزه اشوف القصر
"
Positive,"﻿ما أجمل الصبر و الإصرار
"
Positive,"﻿اللهم لا تجعلنا من المنافقين
"
Positive,"﻿اللهم ارزقنا الاخلاص في القول و العمل و في السر و العلن و في الرخاء و الشده و في العافيه و المرض و عند الابتلاء
"
Positive,"﻿يا رب يكرمنا بأولادنا و أنا دائما بشجع إبني أن يكون كالجبل الذي لا تهزه الرياح العاتية
"
Positive,"﻿اللهم اغفر لنا انا كنا ظالمين و ادخلنا الجنة سالمين
"
Positive,"صح علشان كدة منكذبش ونرتاح
"
Positive,"ازعج شي الكذب
"
Positive,"رب كريم
"
Positive,"يا هيك الشباب يا بلاش
"
Positive,"﻿لا وحده مع القران هو انيسي ام الغرام فلا احتاجه مطلقا
"
Positive,"﻿صباح الاماني المحققه باذن الله 
"
Positive,"﻿و الله بذل نفسي مرة و اتنين و خمسين عشان الغرام الحلال احلى لكن مين يحس و يفهم و يقدر
"
Positive,"﻿صباحك ورد و ياسمين معطرين بنسمات من الجنة يا شيخنا الجليل حفظك الله من كل سوء ، نحبك في الله
"
Positive,"لا تحزن الدنيا ما فيها اشي تحزن عليه
"
Positive,"﻿و ريحة الياس و الحنة
"
Positive,"الله يبارك فيك جمــــــــــــــــــيله
"
Positive,"طبعا محدش يقدر بس سبحان الله فيه ناس عايشين من غير مياه
"
Positive,"يارب احمينا من شرور انفسنا وسىئات اعمالنا
"
Positive,"يارب عوضنا خير مما أخذ منا
"
Positive,"يا معين يا رب
"
Positive,"ربنا اجعلنا من الصالحين و اهدنا الي الريق المستقيم
"
Positive,"اللهم اهدنا ثم ثبتنا 
"
Positive,"اللهم أعنا على ذكرك وشكرك وحسن عباتك
"
Positive,"اخذت القرار لكن برجع تانى وخايفه اموت وانا بغضب ربنا سبحانه وتعالى مع انى انا حسه انى قلبى مليان وعامر بنور الله اعمل ايه اجوك انصحنى
"
Positive,"انا فعلا مؤمن بالفكرة دي جدا وبحاول انفذها
"
Positive,"فإجعل اللهم عوضي فيه 
"
Positive,"بوركت
"
Positive,"أهلاً وسهلاً بحضرتك :))
"
Positive,"الماء اساس الحياه
"
Positive,"صباحكم سعادة وعبادة مقبولة ان شاء الله
"
Positive,"﻿اصبحنا و اصبح الملك لله . اللهم لك الحمد .. احييتنا بعد ما متنا و اليك النشور
"
Positive,"اكيد لو فى كده الدنيا
"
Positive,"﻿صباح يغِسلُ گل ما لا يروقني فيً حيٱتيَ و حيٱة ٱحبتيّ و يِجًعلنٱ نتَنفِسْ حُبٱ
"
Positive,"﻿كلام جميل الكرامة أفضل و ابقى للإنسان
"
Positive,"ايوه هيك بدنا ياكم يا شباب مش بس لعب وتسلاية
"
Positive,"﻿صباحك مبروك و عدوك مهلوك
"
Positive,"يا الله ارحم عبدك الفقير المسكين وجميع المسلمين والمسلمات
"
Positive," والله صحيح
"
Positive,"نفسي يوم اكل وانا مش مستعجلة
"
Positive,"لا يأس مع الحياه
"
Positive,"تفاءل بالخير تجده
"
Positive,"أجمل شيء مخافة الله تعالى
"
Positive,"﻿بسمه امل امس كانت محتاجه توضيح اكتر لان بعض الناس خلطت بينها و بين الواسطه 
"
Positive,"ربنا يكفينا هذا الشر
"
Positive,"﻿دعواتك لنا يا شيخ سلمان بالتوفيق و الفلاح و الظفر و حسن الخاتمة 
"
Positive,"احسنت و ابدعت و وصفت ما يدور او يجول في راس كل شاب ملتزم و كل فتاه عفيفه نقيه تقيه
"
Positive,"لاتنساني من دعائك الصالح شيخنا..
"
Positive,"﻿صباح الهمة و النشاط شيخنا الفاضل
"
Positive,"واجعلنا من سكانها
"
Positive,"ربنا يعنا علي كل شيء
"
Positive,"احبك ربي 
"
Positive,"﻿و رزقك خير هذا اليوم
"
Positive,"اللهم اهدنا الى صراطتك المستقيم
"
Positive,"﻿فتحه و نصرة و نوره و بركته و هداه
"
Positive,"يااااارب إغفر لي ذنبي وأرزقني حبك .هوربنا ممكن يكره حد لو فضل يكرر ذنبه بعد الإستغفار
"
Positive,"اللهم ارزقنا وإياك الجنه 
"
Positive,"يا عطاء. يامنان يا اكرم الاكرمين
"
Positive,"صباحك جمال و روعه 
"
Positive,"﻿الله ما يحرمنا من كلماتك الحلوة يا شيخنا
"
Positive,"نعم احسنت ، واجبة على كل مسلم وحق لكل مسلم.. فتح الله عليكم
"
Positive,"يا لطيف ألطف بنا
"
Positive,"﻿يخفي صنائعه و الله يظهرها
"
Positive,"ان الله على كل شيء قدير
"
Positive,"أحيانا يكون الفشل دافع للنجاح
"
Positive,"﻿اللهم اصلحنا و طهر قلوبنا من النفاق
"
Positive,"يميييي شو هالاكلات الزاكبة هاي شهتونا
"
Positive,"نستجير بالله
"
Positive,"امين
"
Positive,"﻿هذا سلامي يسبق البرق و الطير ... فيه الحروف معطرة بالتحية 
"
Positive,"قمة البلاغة
"
Positive,"صباح الفل
"
Positive,"الحمد لله الذي نصرنا نصرا مؤزرا
"
Positive,"صباح كل جميل في هذا الكون
"
Positive,"حلو صديق عمري 
"
Positive,"﻿صباح ملؤه الخيرات و المسرات
"
Positive,"الله يعين الجميع
"
Positive,"ربنا يكرمك على سعيك وحُبك للمُساعدة
"
Positive,"يارب اجعلنى من المصلحين
"
Positive,"اللهم إن كان لي عوض على صبري
"
Positive,"انشاء الله هنعمل حاجه
"
Positive,"الله أكرم ألآكرمين اللهم أعنا على أنفسنا واللهم أرضى عنك يارب العالمين
"
Positive,"ربنا يقويكى على اخد القرار الصح واحسنى الظن بالله وتوكلى عليه وربنا يقويكى على ضعفك ياااااااااارب ويعدك عن الغلط ده
"
Positive,"النية دايما بتكون موجودة وربنا المعين
"
Positive,"يارب ساعدني وقويني وساعدني أخد حبيبي
"
Positive,"الثقة باللة ثم النفس ويارب اجعلنا من يغير الناس الي ما ترضية
"
Positive,"اللهم اجعلنا منهم وارزقنا الطاقه ولاراده لزللك ياربى
"
Positive,"اللهم استخدمنا في طاعتك
"
Positive,"وجعلنا من الماء كل شيء حي
"
Positive,"اللهم انى استغفرك واتوب اليك
"
Positive,"اكيد لا دى نعمه ربنا يديمها علينا
"
Positive,"الله حيهم هالشباب انتوا القدوة
"
Positive,"﻿و طمّأنينَه صباح ٱلآملَ بًٱللِه و ٱلثِقةً
"
Positive,"مفيش اجمل من ان الانسان يحافظ على كرامته
"
Positive,"صباح الود
"
Positive,"الله يقويك 
"
Positive,"صباح الورد الجوري الحمر والخمري
"
Positive,"والله انت الحبيبة يا طيبة
"
Positive,"عجبتني
"
Positive,"يا الله استجب دعائي ياالله مادكيت بابك يوم ورحعتني خالية الوفاض
"
Positive,"دعوة المؤمن لأخيه بظهر الغيب أسرع من البرق
"
Positive,"الله يكثر الافراح
"
Positive,"ما احلى الوجود بقرب الله
"
Positive,"اللهم نسألك السلامة من مثل هذه الخيبة
"
Positive,"﻿انا بحبك في لله
"
Positive,"﻿و ما من دابة في الأرض و لا طائر يطير بجناحيه الأ على الله رزقه
"
Positive,"﻿انت مو انت و انت جوعان كل شوكولاته و افرح
"
Positive,"﻿من توكل على الله .. يعانق قلبه النور و الصفاء 
"
Positive,"ماخاب من دعا إلى الله
"
Positive,"والله اني لاحس بالشفقة علابنات الجامعات 
"
Positive,"صباحكم تفائل
"
Positive,"اسال الله في علاه ان يحفظكم بما يحفظ به عباده الصالحون 
"
Positive,"كلام رائع وفي وقته وربنا قادر علي كل شئ
"
Positive,"ستجد مساعدة الله وعونه لك عندما تكن النية صادقة
"
Positive,"يارب تهدينا إلي الصراط المستقيم
"
Positive,"مفيش اكرم ولا ارحم من ربنا
"
Positive,"يا رب اعني ع إتخاذ القرار
"
Positive,"والله قررات من دلواتى يا مصطفى بس انا عاز رايك فى حاجات كتير 
"
Positive,"جزاك الله خيرا
"
Positive,"ربي يهديهن
"
Positive,"﻿الله يعطيك الصحه و العافيه  
"
Positive,"﻿افتح  قلبك للعالم 
"
Positive,"اللهم اصلح لنا حالنا
"
Positive,"﻿انبسط يا عم و افرح
"
Positive,"اللهم اكفنا بحلالك عن حرامك
"
Positive,"﻿الله يشافيك و يعافيك من كل داء وهامة أخي سيد الوكيل
"
Positive,"﻿ان النجاح يحتاج الي قلبا ثابت و عقلا راشد و طموحا واعد و تحدي كاسر
"
Positive,"﻿قصة جميلة و مهمة جدا
"
Positive,"ان الجميل اذا اخفيته ظهرا
"
Positive,"﻿الله احفظ احبابي و اصدقائي من الحسد و الكيد و الفتنة و العين
"
Positive,"كلام سليم والصراحه راحه
"
Positive,"وياريت بتظبط الكذب ماوش رجلي
"
Positive,"ونشوف اغلى الاحبة في الروضة الرحيبة
"
Positive,"﻿و الله ثقف نفسك ده بيقول كلام زى الفل
"
Positive,"﻿صباح الورد و لوجه طيبة
"
Positive,"صباح الوجه الصبوح 
"
Positive,"والله رفعتوا راسنا يا شباب الله يقويكم
"
Positive,"احسنت كلام دقيق جد
"
Positive,"﻿البسك الله ثوب الصحه و العافيه صباحك ورد
"
Positive,"اعمل ايه لو عاوزة اشترك مع نهر الخير
"
Positive,"المهم الدعاء في السجود حتى تغسل عينيك الدموع
"
Positive," الماء هى الحياة
"
Positive,"صح يا اخي صدقت الله يعين الجميع
"
Positive,"كن انت التغير الذي تريد ان تراه
"
Positive,"اللهم ما اعنا على التغير
"
Positive,"اللهم قونا على نفوسنا الضعيفة
"
Positive,"ربنا يكتر من امثالك يا مصطفى
"
Positive,"ربنا يتوب علينا من المعاصى
"
Positive,"اللهم رزقنا مكارم الاخلاق
"
Positive,"خلق الايثار
"
Positive,"يارب يقدرنا على ادخال المياه النظيفة لكل بيت محتاجة المياه
"
Positive,"ربنا يبارك فيك ويبارك فى كل إللى ساعدك الحمد الله وسبحان الله
"
Positive," الحل الوحيد هو القرب من الله وذكره  (الا بذكر الله تطمئن القلوب )قال الله تعالى
"
Positive,"ممكن يكون احسن بالاخلاص
"
Positive,"حفظ سور جديدة و تسميعها فى الصلاة يساعد على التركيز
"
Positive,"﻿بتمنى لو ان تقوم بعثة للدعاة من مصر و تزور جميع البلاد و تعرفهم و تشرح ما هو الدين الاسلامي و تنشر بحق فى كل مكان
"
Positive,"﻿أللهم ثبت قلوبنا على الإيمان
"
